LAUNE	2008	1	1	0.6	-0.6	0.03	6.21
LAUNE	2008	1	2	-1.1	-7	0.06	5.085
LAUNE	2008	1	3	-5.7	-7	0.02	7.11
LAUNE	2008	1	4	-6.8	-10	0.03	4.86
LAUNE	2008	1	5	-6.4	-10.4	0.04	7.83
LAUNE	2008	1	6	-4.9	-7.6	0.04	10.62
LAUNE	2008	1	7	-4.6	-5.9	0.03	6.255
LAUNE	2008	1	8	-3.4	-4.2	0.03	6.525
LAUNE	2008	1	9	-1.5	-3.5	0.05	3.87
LAUNE	2008	1	10	1.4	0.4	0.04	7.83
LAUNE	2008	1	11	3.3	0.5	0.07	11.115
LAUNE	2008	1	12	2.8	1.8	0.05	7.515
LAUNE	2008	1	13	2.9	-0.4	0.08	12.105
LAUNE	2008	1	14	4	-0.4	0.1	7.605
LAUNE	2008	1	15	2.3	0.9	0.06	9.585
LAUNE	2008	1	16	2.3	1	0.06	12.105
LAUNE	2008	1	17	3	1.7	0.06	11.7
LAUNE	2008	1	18	1.6	0.8	0.05	7.155
LAUNE	2008	1	19	2.5	0.4	0.08	10.8
LAUNE	2008	1	20	1.9	-1.9	0.1	11.475
LAUNE	2008	1	21	0.4	-1.9	0.08	3.555
LAUNE	2008	1	22	-2.1	-2.7	0.04	7.02
LAUNE	2008	1	23	-2.4	-5.5	0.08	3.87
LAUNE	2008	1	24	2	-5.5	0.15	9.945
LAUNE	2008	1	25	1.6	-0.5	0.09	4.95
LAUNE	2008	1	26	0.3	-2.1	0.1	6.615
LAUNE	2008	1	27	-3.1	-4.8	0.07	7.65
LAUNE	2008	1	28	1	-8.8	0.17	5.04
LAUNE	2008	1	29	3.2	1.3	0.11	6.975
LAUNE	2008	1	30	1.7	-0.5	0.11	2.115
LAUNE	2008	1	31	-0.9	-3.1	0.1	6.66
LAUNE	2008	2	1	0.5	-0.9	0.09	11.565
LAUNE	2008	2	2	1.7	0.3	0.1	11.61
LAUNE	2008	2	3	-0.7	-3.8	0.13	10.35
LAUNE	2008	2	4	-0.2	-3.4	0.14	3.015
LAUNE	2008	2	5	0.2	-1.3	0.11	4.365
LAUNE	2008	2	6	1.2	0.2	0.1	4.05
LAUNE	2008	2	7	0.9	0.2	0.08	3.285
LAUNE	2008	2	8	1	0.2	0.09	3.015
LAUNE	2008	2	9	2.2	-0.2	0.17	6.21
LAUNE	2008	2	10	1.8	1.2	0.09	2.61
LAUNE	2008	2	11	1.5	0.7	0.11	1.17
LAUNE	2008	2	12	1.2	-0.3	0.14	4.41
LAUNE	2008	2	13	2.7	-2.1	0.26	11.115
LAUNE	2008	2	14	-2.5	-5.5	0.16	13.59
LAUNE	2008	2	15	-5.6	-9.8	0.15	9.675
LAUNE	2008	2	16	-3.2	-15.3	0.21	4.59
LAUNE	2008	2	17	2.4	-3.1	0.31	9
LAUNE	2008	2	18	0.6	-8.4	0.32	5.355
LAUNE	2008	2	19	-0.6	-10.9	0.31	5.67
LAUNE	2008	2	20	-0.7	-7.9	0.3	0.945
LAUNE	2008	2	21	1.2	-2.6	0.28	8.28
LAUNE	2008	2	22	4.1	-0.8	0.37	8.235
LAUNE	2008	2	23	3.5	-2.1	0.39	9.09
LAUNE	2008	2	24	2.3	-3.8	0.39	3.87
LAUNE	2008	2	25	4	0.4	0.36	9.09
LAUNE	2008	2	26	3.3	-1.7	0.4	5.895
LAUNE	2008	2	27	3.3	0.2	0.34	3.42
LAUNE	2008	2	28	1	-4.3	0.38	6.84
LAUNE	2008	2	29	1.4	-4.5	0.41	2.835
LAUNE	2008	3	1	0.1	-1.3	0.22	8.415
LAUNE	2008	3	2	0.6	-2.5	0.33	5.175
LAUNE	2008	3	3	-2.3	-6.1	0.3	3.465
LAUNE	2008	3	4	-4.7	-6.8	0.2	8.325
LAUNE	2008	3	5	-3.5	-15.4	0.34	5.94
LAUNE	2008	3	6	0.3	-15.5	0.49	5.22
LAUNE	2008	3	7	1.3	-1.5	0.37	4.365
LAUNE	2008	3	8	1.1	-2	0.39	5.4
LAUNE	2008	3	9	3.8	0.5	0.48	8.01
LAUNE	2008	3	10	5.9	3.2	0.49	7.38
LAUNE	2008	3	11	5.6	2.4	0.54	5.67
LAUNE	2008	3	12	2.5	1.4	0.29	8.055
LAUNE	2008	3	13	1.2	0.4	0.24	2.655
LAUNE	2008	3	14	1.9	-0.5	0.42	1.575
LAUNE	2008	3	15	-1.1	-4.2	0.4	2.475
LAUNE	2008	3	16	0.5	-3.2	0.48	1.935
LAUNE	2008	3	17	1	-1.4	0.42	0.855
LAUNE	2008	3	18	0.3	-2.3	0.43	2.52
LAUNE	2008	3	19	-1.7	-9	0.54	3.96
LAUNE	2008	3	20	-4.2	-12.8	0.45	5.22
LAUNE	2008	3	21	-3.2	-16	0.49	1.71
LAUNE	2008	3	22	-1.7	-17.5	0.56	3.78
LAUNE	2008	3	23	-4	-6.3	0.33	5.76
LAUNE	2008	3	24	-1	-9.1	0.65	4.095
LAUNE	2008	3	25	0.7	-11.2	0.78	6.885
LAUNE	2008	3	26	-3.5	-5.1	0.32	11.925
LAUNE	2008	3	27	0.8	-5	0.71	9.45
LAUNE	2008	3	28	5.1	-6.3	1.11	6.165
LAUNE	2008	3	29	6.3	-4.1	1.19	9.9
LAUNE	2008	3	30	4.9	-1.9	1	6.165
LAUNE	2008	3	31	10.5	-1.7	1.57	5.265
LAUNE	2008	4	1	11.8	-1.8	1.74	4.275
LAUNE	2008	4	2	12.1	-3.5	1.83	2.925
LAUNE	2008	4	3	12.2	-1.2	1.82	0.81
LAUNE	2008	4	4	11.5	-2.6	1.81	2.61
LAUNE	2008	4	5	3.4	-1.7	0.92	6.48
LAUNE	2008	4	6	7.1	3.4	0.99	3.555
LAUNE	2008	4	7	8	3.9	1.09	2.295
LAUNE	2008	4	8	6.5	5.5	0.55	3.375
LAUNE	2008	4	9	4.5	0.6	0.94	8.505
LAUNE	2008	4	10	6.2	-2.1	1.35	4.815
LAUNE	2008	4	11	5.8	-3	1.36	2.025
LAUNE	2008	4	12	8.3	1.4	1.45	3.87
LAUNE	2008	4	13	1.9	0.5	0.55	4.365
LAUNE	2008	4	14	3.5	-4.4	1.21	5.895
LAUNE	2008	4	15	8.9	-5.3	1.86	3.645
LAUNE	2008	4	16	4.2	2	0.79	4.23
LAUNE	2008	4	17	10.2	-1	1.95	4.14
LAUNE	2008	4	18	9.7	-0.6	1.89	3.195
LAUNE	2008	4	19	8.4	-4.3	1.88	4.86
LAUNE	2008	4	20	9.4	-6.1	2.06	4.905
LAUNE	2008	4	21	9.6	-2.5	2.02	3.78
LAUNE	2008	4	22	9.7	-4.6	2.12	3.285
LAUNE	2008	4	23	14.3	-5.2	2.75	6.66
LAUNE	2008	4	24	14.4	2	2.59	4.815
LAUNE	2008	4	25	14.7	-1.7	2.81	1.8
LAUNE	2008	4	26	16.7	-1.4	3.13	2.97
LAUNE	2008	4	27	17.5	0.6	3.22	5.715
LAUNE	2008	4	28	15.3	6.6	2.51	4.14
LAUNE	2008	4	29	19.7	5.2	3.45	2.745
LAUNE	2008	4	30	21.4	5.8	3.75	3.285
LAUNE	2008	5	1	19.8	8.2	3.31	4.905
LAUNE	2008	5	2	22.2	9.8	3.68	3.195
LAUNE	2008	5	3	22	6.7	3.91	4.5
LAUNE	2008	5	4	22.8	4.4	4.23	3.555
LAUNE	2008	5	5	12.3	2.3	2.5	13.185
LAUNE	2008	5	6	9.9	1.2	2.18	6.66
LAUNE	2008	5	7	10.9	4.9	2.02	3.735
LAUNE	2008	5	8	14.2	5.8	2.61	4.77
LAUNE	2008	5	9	18.1	5.4	3.44	1.44
LAUNE	2008	5	10	20.2	3.5	3.99	3.105
LAUNE	2008	5	11	23.6	3.5	4.67	8.775
LAUNE	2008	5	12	11.2	1.2	2.52	9.27
LAUNE	2008	5	13	9	-2	2.36	4.725
LAUNE	2008	5	14	8.1	0.1	2.08	5.715
LAUNE	2008	5	15	7.4	-1.5	2.09	3.015
LAUNE	2008	5	16	9.6	-2.3	2.52	3.015
LAUNE	2008	5	17	12	-3.3	2.97	3.555
LAUNE	2008	5	18	7.7	2.4	1.82	3.915
LAUNE	2008	5	19	11.1	-0.2	2.72	3.6
LAUNE	2008	5	20	12.7	0.9	2.96	2.115
LAUNE	2008	5	21	14.2	-0.5	3.33	1.305
LAUNE	2008	5	22	15.1	0.7	3.46	3.555
LAUNE	2008	5	23	15.5	1.1	3.53	4.68
LAUNE	2008	5	24	15.9	-0.2	3.69	4.41
LAUNE	2008	5	25	17.7	-0.4	4.06	2.835
LAUNE	2008	5	26	19.9	0.6	4.47	7.425
LAUNE	2008	5	27	11.4	1	2.81	6.525
LAUNE	2008	5	28	19.1	-0.3	4.38	5.31
LAUNE	2008	5	29	22	5.2	4.74	5.445
LAUNE	2008	5	30	21.6	9.4	4.31	4.59
LAUNE	2008	5	31	20.8	4.7	4.55	4.05
LAUNE	2008	6	1	22.6	3.5	5.02	5.895
LAUNE	2008	6	2	20.1	11.2	3.74	9.45
LAUNE	2008	6	3	17.2	7.8	3.48	7.155
LAUNE	2008	6	4	21.1	6.1	4.58	4.59
LAUNE	2008	6	5	27	5.5	5.98	5.895
LAUNE	2008	6	6	26.1	12.3	5.23	4.59
LAUNE	2008	6	7	18.2	7.1	3.85	4.14
LAUNE	2008	6	8	24.5	9.5	5.14	7.785
LAUNE	2008	6	9	15.4	7.2	3.17	7.695
LAUNE	2008	6	10	14.2	7.6	2.81	7.29
LAUNE	2008	6	11	14	7.9	2.71	8.055
LAUNE	2008	6	12	11	7	2.04	2.025
LAUNE	2008	6	13	14.1	4.1	3.25	2.385
LAUNE	2008	6	14	18.1	3.2	4.21	4.005
LAUNE	2008	6	15	16.5	7.9	3.38	4.23
LAUNE	2008	6	16	18	5.5	4.01	4.095
LAUNE	2008	6	17	21.7	8	4.66	4.095
LAUNE	2008	6	18	13.9	9.2	2.45	2.835
LAUNE	2008	6	19	20.1	7.8	4.29	6.12
LAUNE	2008	6	20	19.2	11.5	3.55	4.23
LAUNE	2008	6	21	17.6	6.9	3.78	6.66
LAUNE	2008	6	22	19.6	7.3	4.22	3.24
LAUNE	2008	6	23	16.1	7.5	3.34	5.67
LAUNE	2008	6	24	14.6	10.1	2.46	5.085
LAUNE	2008	6	25	13.6	3.8	3.17	7.155
LAUNE	2008	6	26	17.6	3.1	4.1	5.49
LAUNE	2008	6	27	20.4	6.9	4.43	4.41
LAUNE	2008	6	28	20.2	8.7	4.19	3.915
LAUNE	2008	6	29	18.2	8.3	3.73	2.07
LAUNE	2008	6	30	20.8	10.6	4.09	2.88
LAUNE	2008	7	1	21.8	10.6	4.34	2.115
LAUNE	2008	7	2	20.7	9.7	4.16	2.79
LAUNE	2008	7	3	19.5	12	3.49	4.275
LAUNE	2008	7	4	25.4	15.3	4.61	6.615
LAUNE	2008	7	5	16.7	10	3.04	7.065
LAUNE	2008	7	6	16.7	6.6	3.51	4.365
LAUNE	2008	7	7	16.4	9.8	2.97	4.545
LAUNE	2008	7	8	17.8	6.4	3.76	4.05
LAUNE	2008	7	9	19.5	5.8	4.19	2.655
LAUNE	2008	7	10	20.2	10.1	3.89	3.645
LAUNE	2008	7	11	22.4	7.7	4.66	4.995
LAUNE	2008	7	12	22.5	12.5	4.12	4.005
LAUNE	2008	7	13	22.8	11.2	4.35	5.445
LAUNE	2008	7	14	21	12.7	3.65	2.385
LAUNE	2008	7	15	22.3	13.2	3.91	5.58
LAUNE	2008	7	16	19.4	10.6	3.52	6.39
LAUNE	2008	7	17	16.8	7.8	3.24	2.88
LAUNE	2008	7	18	19.9	6.5	4.05	2.16
LAUNE	2008	7	19	23	9	4.51	3.87
LAUNE	2008	7	20	19.6	9.2	3.67	5.715
LAUNE	2008	7	21	18.8	13.4	2.78	7.695
LAUNE	2008	7	22	17.9	12.6	2.66	7.695
LAUNE	2008	7	23	23.4	10.6	4.34	5.175
LAUNE	2008	7	24	22.7	10.8	4.13	2.295
LAUNE	2008	7	25	25	9.6	4.74	3.015
LAUNE	2008	7	26	25.7	16	4.13	4.77
LAUNE	2008	7	27	22	9.6	4.01	5.4
LAUNE	2008	7	28	21.3	8.3	3.95	3.15
LAUNE	2008	7	29	20.7	6.9	3.92	4.095
LAUNE	2008	7	30	22.2	6.5	4.22	1.845
LAUNE	2008	7	31	24.5	6.6	4.64	2.79
LAUNE	2008	8	1	22	11.8	3.62	4.05
LAUNE	2008	8	2	18.3	10.9	2.85	1.665
LAUNE	2008	8	3	17.5	11.6	2.52	3.6
LAUNE	2008	8	4	14.5	9.6	2.1	4.14
LAUNE	2008	8	5	16.4	6.4	2.9	6.345
LAUNE	2008	8	6	16.1	5	2.94	2.655
LAUNE	2008	8	7	18.1	9.7	2.85	4.14
LAUNE	2008	8	8	17.5	11.7	2.4	5.67
LAUNE	2008	8	9	16.6	8.7	2.6	4.455
LAUNE	2008	8	10	16.1	8	2.55	1.26
LAUNE	2008	8	11	18.6	10.6	2.73	4.5
LAUNE	2008	8	12	21.6	13.9	2.92	5.085
LAUNE	2008	8	13	20	15.1	2.29	6.93
LAUNE	2008	8	14	20.5	14.9	2.44	9.99
LAUNE	2008	8	15	20.3	9	3.12	6.03
LAUNE	2008	8	16	15.7	8.7	2.24	2.25
LAUNE	2008	8	17	18.2	15.7	1.54	4.41
LAUNE	2008	8	18	19.9	14.6	2.24	6.435
LAUNE	2008	8	19	16.5	11.9	1.88	4.725
LAUNE	2008	8	20	19.6	12.8	2.4	3.06
LAUNE	2008	8	21	17.8	13.5	1.86	4.815
LAUNE	2008	8	22	18.6	10.2	2.47	6.525
LAUNE	2008	8	23	19.3	8.5	2.72	3.465
LAUNE	2008	8	24	14.9	11.4	1.49	3.825
LAUNE	2008	8	25	17.9	12.4	1.97	6.93
LAUNE	2008	8	26	13.4	10.5	1.27	5.58
LAUNE	2008	8	27	13.1	10.1	1.26	0.99
LAUNE	2008	8	28	13	9.7	1.29	3.51
LAUNE	2008	8	29	13.3	7.2	1.66	7.155
LAUNE	2008	8	30	13.3	6.5	1.71	5.04
LAUNE	2008	8	31	12.2	1.7	1.87	5.85
LAUNE	2008	9	1	14.3	1.3	2.12	6.885
LAUNE	2008	9	2	10.6	4.2	1.44	3.42
LAUNE	2008	9	3	16.4	8.7	1.89	5.265
LAUNE	2008	9	4	18.1	6	2.29	6.165
LAUNE	2008	9	5	17.4	9.4	1.92	4.68
LAUNE	2008	9	6	17.2	11.6	1.63	4.41
LAUNE	2008	9	7	15.6	7.8	1.73	1.395
LAUNE	2008	9	8	14.5	6.3	1.67	3.735
LAUNE	2008	9	9	12.5	9.2	1.06	4.86
LAUNE	2008	9	10	13.5	5.6	1.54	4.545
LAUNE	2008	9	11	10	4.2	1.18	4.905
LAUNE	2008	9	12	8.7	3.2	1.07	5.265
LAUNE	2008	9	13	11.4	3.2	1.36	4.905
LAUNE	2008	9	14	7.4	4.5	0.75	4.23
LAUNE	2008	9	15	7.9	6.2	0.59	3.285
LAUNE	2008	9	16	6.7	4.8	0.58	3.015
LAUNE	2008	9	17	7.8	4.8	0.73	2.79
LAUNE	2008	9	18	8	5.2	0.71	1.44
LAUNE	2008	9	19	9.3	5.6	0.82	0.855
LAUNE	2008	9	20	10.7	3.6	1.11	0.855
LAUNE	2008	9	21	13.8	1.6	1.45	1.44
LAUNE	2008	9	22	16.9	2.5	1.67	1.44
LAUNE	2008	9	23	15.9	1.4	1.58	1.98
LAUNE	2008	9	24	17.2	2.7	1.63	1.89
LAUNE	2008	9	25	15.2	3.3	1.41	1.845
LAUNE	2008	9	26	14.7	3.7	1.32	3.96
LAUNE	2008	9	27	11.5	2	1.09	5.22
LAUNE	2008	9	28	11.5	6.9	0.82	9.765
LAUNE	2008	9	29	10.2	-2.5	1.06	3.15
LAUNE	2008	9	30	8.6	-3.5	0.95	0.405
LAUNE	2008	10	1	9.3	5.8	0.63	7.47
LAUNE	2008	10	2	10.2	7.7	0.55	4.455
LAUNE	2008	10	3	10.7	6.4	0.69	4.14
LAUNE	2008	10	4	9.3	2.1	0.77	1.575
LAUNE	2008	10	5	10.3	7.2	0.56	10.035
LAUNE	2008	10	6	11	3.9	0.79	8.505
LAUNE	2008	10	7	12.1	-2	0.98	5.445
LAUNE	2008	10	8	10.9	-3	0.9	1.53
LAUNE	2008	10	9	9.4	-3	0.8	2.97
LAUNE	2008	10	10	11	-0.3	0.82	4.14
LAUNE	2008	10	11	11.4	7.1	0.58	6.48
LAUNE	2008	10	12	13	6.4	0.71	7.29
LAUNE	2008	10	13	10	2	0.66	3.105
LAUNE	2008	10	14	10.6	4.6	0.59	4.59
LAUNE	2008	10	15	11.1	-1.2	0.74	3.555
LAUNE	2008	10	16	9.6	1.5	0.6	6.66
LAUNE	2008	10	17	7.1	4.7	0.32	4.905
LAUNE	2008	10	18	6.9	0.4	0.47	7.785
LAUNE	2008	10	19	8.5	2.6	0.47	2.835
LAUNE	2008	10	20	10.4	4.3	0.5	7.56
LAUNE	2008	10	21	10.9	8.9	0.31	11.52
LAUNE	2008	10	22	10.2	0.7	0.54	9.315
LAUNE	2008	10	23	7.7	-1.2	0.46	2.295
LAUNE	2008	10	24	9.9	6.6	0.34	10.8
LAUNE	2008	10	25	9.8	8	0.25	10.935
LAUNE	2008	10	26	9.1	7.5	0.22	11.88
LAUNE	2008	10	27	9.3	4.1	0.36	6.705
LAUNE	2008	10	28	5.5	3	0.22	2.925
LAUNE	2008	10	29	5.3	2.2	0.23	1.35
LAUNE	2008	10	30	5.6	3.3	0.2	4.05
LAUNE	2008	10	31	10	5.1	0.32	6.075
LAUNE	2008	11	1	5.7	-1.5	0.3	6.975
LAUNE	2008	11	2	2.9	-4.2	0.24	2.07
LAUNE	2008	11	3	5	0.9	0.22	4.5
LAUNE	2008	11	4	6.8	2.1	0.24	6.57
LAUNE	2008	11	5	6.3	-0.3	0.26	8.145
LAUNE	2008	11	6	1.2	-7	0.2	2.07
LAUNE	2008	11	7	1	-7.8	0.19	1.17
LAUNE	2008	11	8	2.7	0.3	0.13	3.825
LAUNE	2008	11	9	7.3	3.3	0.2	7.155
LAUNE	2008	11	10	7.9	4.1	0.19	12.195
LAUNE	2008	11	11	9.5	4.3	0.22	7.83
LAUNE	2008	11	12	8.6	4	0.2	6.795
LAUNE	2008	11	13	6.1	5	0.09	4.275
LAUNE	2008	11	14	5	3	0.11	5.895
LAUNE	2008	11	15	5.4	3.9	0.1	6.48
LAUNE	2008	11	16	3.7	-1.9	0.15	6.93
LAUNE	2008	11	17	-0.8	-4.2	0.09	5.985
LAUNE	2008	11	18	3.3	-1.5	0.13	12.285
LAUNE	2008	11	19	0.8	-2.9	0.1	4.14
LAUNE	2008	11	20	0.1	-8.5	0.12	0
LAUNE	2008	11	21	-3.7	-11	0.08	0
LAUNE	2008	11	22	-2.3	-11.2	0.09	3.285
LAUNE	2008	11	23	-1.2	-3.6	0.06	13.365
LAUNE	2008	11	24	0	-1.4	0.05	7.38
LAUNE	2008	11	25	0.2	-1.2	0.05	0.27
LAUNE	2008	11	26	0	-1.6	0.05	5.085
LAUNE	2008	11	27	3.8	-7.3	0.12	2.7
LAUNE	2008	11	28	5.8	-0.1	0.11	6.795
LAUNE	2008	11	29	3.7	1.1	0.07	5.85
LAUNE	2008	11	30	3.1	0.6	0.07	8.415
LAUNE	2008	12	1	5.2	3.2	0.06	5.67
LAUNE	2008	12	2	4.5	2.9	0.05	7.2
LAUNE	2008	12	3	4.3	2.5	0.06	9.675
LAUNE	2008	12	4	1.4	0.3	0.04	4.365
LAUNE	2008	12	5	0	-1.1	0.03	2.52
LAUNE	2008	12	6	-0.6	-2.4	0.04	4.545
LAUNE	2008	12	7	-1.4	-4.3	0.05	5.22
LAUNE	2008	12	8	0	-5.1	0.06	5.265
LAUNE	2008	12	9	-0.6	-1.6	0.03	8.73
LAUNE	2008	12	10	-1.9	-3.3	0.03	3.69
LAUNE	2008	12	11	0.5	-2.9	0.05	4.275
LAUNE	2008	12	12	1.8	0.3	0.04	10.845
LAUNE	2008	12	13	2.4	1.7	0.03	5.4
LAUNE	2008	12	14	1.5	-2	0.05	6.66
LAUNE	2008	12	15	-2.5	-4.3	0.03	3.825
LAUNE	2008	12	16	-3.2	-4.5	0.02	6.84
LAUNE	2008	12	17	-1	-3.4	0.04	9.675
LAUNE	2008	12	18	2.7	-1.8	0.06	10.215
LAUNE	2008	12	19	2.6	0.1	0.05	7.605
LAUNE	2008	12	20	1.3	0.1	0.03	4.635
LAUNE	2008	12	21	1.1	-0.4	0.03	6.57
LAUNE	2008	12	22	1.2	-0.2	0.03	8.235
LAUNE	2008	12	23	-0.4	-2	0.03	10.035
LAUNE	2008	12	24	-2	-4.2	0.03	4.14
LAUNE	2008	12	25	-3.3	-8.7	0.04	2.205
LAUNE	2008	12	26	0.9	-1.4	0.04	4.455
LAUNE	2008	12	27	1.6	-4.1	0.06	4.95
LAUNE	2008	12	28	-1.1	-10.7	0.06	2.565
LAUNE	2008	12	29	0.4	-0.9	0.03	6.66
LAUNE	2008	12	30	0.3	-2.4	0.05	7.965
LAUNE	2008	12	31	-0.6	-3.9	0.05	10.89
LAUNE	2009	1	1	-4.9	-11.2	0.04	8.865
LAUNE	2009	1	2	-9.3	-16	0.02	1.125
LAUNE	2009	1	3	-7.2	-17.5	0.03	5.76
LAUNE	2009	1	4	-8.9	-14.5	0.03	3.915
LAUNE	2009	1	5	-3.4	-19	0.05	4.14
LAUNE	2009	1	6	-1.1	-7.5	0.07	11.79
LAUNE	2009	1	7	-11.9	-18.7	0.01	1.35
LAUNE	2009	1	8	-3.8	-19.8	0.05	0.495
LAUNE	2009	1	9	1.1	-11	0.09	4.77
LAUNE	2009	1	10	1.5	-12.9	0.1	4.41
LAUNE	2009	1	11	2.5	1	0.05	11.925
LAUNE	2009	1	12	4.2	2.2	0.07	12.195
LAUNE	2009	1	13	3.9	2.9	0.05	8.775
LAUNE	2009	1	14	3.5	-0.1	0.09	5.4
LAUNE	2009	1	15	-0.3	-9.5	0.1	6.435
LAUNE	2009	1	16	-8.2	-14.5	0.04	3.33
LAUNE	2009	1	17	-5.5	-16.4	0.06	0.99
LAUNE	2009	1	18	-4.2	-5.1	0.03	4.59
LAUNE	2009	1	19	-3	-4.3	0.05	5.49
LAUNE	2009	1	20	-2.2	-3.3	0.05	10.395
LAUNE	2009	1	21	-0.4	-2.4	0.07	4.815
LAUNE	2009	1	22	-0.2	-3.4	0.09	4.32
LAUNE	2009	1	23	-3.3	-4.7	0.05	4.815
LAUNE	2009	1	24	-4	-5.9	0.06	3.78
LAUNE	2009	1	25	-2.6	-3.3	0.04	4.59
LAUNE	2009	1	26	-2.8	-4.2	0.06	4.86
LAUNE	2009	1	27	-3.2	-6.7	0.09	1.26
LAUNE	2009	1	28	-3.3	-5.6	0.08	1.215
LAUNE	2009	1	29	-2.9	-4.7	0.08	3.24
LAUNE	2009	1	30	-2.6	-16.3	0.13	4.455
LAUNE	2009	1	31	-14.1	-20	0.01	1.17
LAUNE	2009	2	1	-4.1	-14.6	0.12	4.5
